ticker,series,date,value
AAT,ATM (AAT),2025-08-19,17.4678
AAT,ATM (AAT),2025-08-20,17.6404
AAT,ATM (AAT),2025-08-21,18.2927
AAT,ATM (AAT),2025-08-22,18.0853
AAT,ATM (AAT),2025-08-25,18.0891
AAT,ATM (AAT),2025-08-26,17.6736
AAT,ATM (AAT),2025-08-27,17.4032
AAT,ATM (AAT),2025-08-28,17.4176
AAT,ATM (AAT),2025-08-29,18.0156
AAT,ATM (AAT),2025-09-02,18.2872
AAT,ATM (AAT),2025-09-03,18.0465
AAT,ATM (AAT),2025-09-04,17.7682
AAT,ATM (AAT),2025-09-05,17.5567
AAT,ATM (AAT),2025-09-08,17.9395
AAT,ATM (AAT),2025-09-09,18.4279
AAT,ATM (AAT),2025-09-10,18.3318
AAT,ATM (AAT),2025-09-11,18.2798
AAT,ATM (AAT),2025-09-12,17.9202
AAT,ATM (AAT),2025-09-15,18.0431
AAT,ATM (AAT),2025-09-16,18.009
AAT,ATM (AAT),2025-09-17,17.7249
AAT,ATM (AAT),2025-09-18,17.4256
AAT,ATM (AAT),2025-09-19,16.9522
AAT,ATM (AAT),2025-09-22,17.2695
AAT,ATM (AAT),2025-09-23,17.127
AAT,ATM (AAT),2025-09-24,17.0967
AAT,ATM (AAT),2025-09-25,17.5193
AAT,ATM (AAT),2025-09-26,17.3264
AAT,ATM (AAT),2025-09-29,17.0536
AAT,ATM (AAT),2025-09-30,16.171
AAT,ATM (AAT),2025-10-01,16.5377
AAT,ATM (AAT),2025-10-02,16.8453
AAT,ATM (AAT),2025-10-03,16.3429
AAT,ATM (AAT),2025-10-06,16.411
AAT,ATM (AAT),2025-10-07,16.0332
AAT,ATM (AAT),2025-10-08,15.7284
AAT,ATM (AAT),2025-10-09,15.54
AAT,ATM (AAT),2025-10-10,16.015
AAT,ATM (AAT),2025-10-13,15.9571
AAT,ATM (AAT),2025-10-14,15.9023
AAT,ATM (AAT),2025-10-15,15.8332
AAT,ATM (AAT),2025-10-16,15.7026
AAT,ATM (AAT),2025-10-17,15.9159
AAT,ATM (AAT),2025-10-20,15.9757
AAT,ATM (AAT),2025-10-21,15.3983
AAT,ATM (AAT),2025-10-22,15.7507
AAT,ATM (AAT),2025-10-23,16.2667
AAT,ATM (AAT),2025-10-24,17.4859
AAT,ATM (AAT),2025-10-27,20.1167
AAT,ATM (AAT),2025-10-28,20.231
AAT,ATM (AAT),2025-10-29,19.7494
AAT,ATM (AAT),2025-10-30,17.5718
AAT,ATM (AAT),2025-10-31,16.8296
AAT,ATM (AAT),2025-11-03,17.6001
AAT,ATM (AAT),2025-11-04,18.5551
AAT,ATM (AAT),2025-11-05,19.852
AAT,ATM (AAT),2025-11-06,20.6607
AAT,ATM (AAT),2025-11-07,20.7675
AAT,ATM (AAT),2025-11-10,20.3951
AAT,ATM (AAT),2025-11-11,19.5702
AAT,ATM (AAT),2025-11-12,18.665
AAT,ATM (AAT),2025-11-13,21.2819
AAT,ATM (AAT),2025-11-14,20.0008
AAT,ATM (AAT),2025-11-17,20.6822
AAT,ATM (AAT),2025-11-18,20.4582
AAT,ATM (AAT),2025-11-19,20.5819
AAT,ATM (AAT),2025-11-20,20.2287
AAT,ATM (AAT),2025-11-21,20.4173
AAT,ATM (AAT),2025-11-24,20.9534
AAT,ATM (AAT),2025-11-25,19.7369
AAT,ATM (AAT),2025-11-26,19.0861
AAT,ATM (AAT),2025-11-28,19.0599
AAT,ATM (AAT),2025-12-01,18.727
AAT,ATM (AAT),2025-12-02,18.3152
AAT,ATM (AAT),2025-12-03,17.7796
AAT,ATM (AAT),2025-12-04,17.5455
AAT,ATM (AAT),2025-12-05,17.2954
AAT,ATM (AAT),2025-12-08,17.2131
AAT,ATM (AAT),2025-12-09,17.0321
AAT,ATM (AAT),2025-12-10,16.8605
AAT,ATM (AAT),2025-12-11,16.7399
AAT,ATM (AAT),2025-12-12,16.6239
AAT,ATM (AAT),2025-12-15,16.5958
AAT,ATM (AAT),2025-12-16,16.3294
AAT,ATM (AAT),2025-12-17,16.5981
AAT,ATM (AAT),2025-12-18,16.812
AAT,ATM (AAT),2025-12-19,16.6329
AAT,ATM (AAT),2025-12-22,17.0366
AAT,ATM (AAT),2025-12-23,16.9409
AAT,ATM (AAT),2025-12-24,16.959
AAT,ATM (AAT),2025-12-26,16.6869
AAT,ATM (AAT),2025-12-29,16.9863
AAT,ATM (AAT),2025-12-30,16.6606
AAT,ATM (AAT),2025-12-31,16.3011
AAT,ATM (AAT),2026-01-02,16.3975
AAT,ATM (AAT),2026-01-05,16.7842
AAT,ATM (AAT),2026-01-06,16.3349
AAT,ATM (AAT),2026-01-07,16.7855
AAT,ATM (AAT),2026-01-08,16.9592
AAT,ATM (AAT),2026-01-09,17.1751
AAT,ATM (AAT),2026-01-12,16.1672
AAT,ATM (AAT),2026-01-13,15.6955
AAT,ATM (AAT),2026-01-14,15.7767
AAT,ATM (AAT),2026-01-15,15.621
AAT,ATM (AAT),2026-01-16,15.9899
AAT,ATM (AAT),2026-01-20,15.7407
AAT,ATM (AAT),2026-01-21,15.5955
AAT,ATM (AAT),2026-01-22,15.6737
AAT,ATM (AAT),2026-01-23,15.8735
AAT,ATM (AAT),2026-01-26,15.9067
AAT,ATM (AAT),2026-01-27,15.2939
AAT,ATM (AAT),2026-01-28,15.7214
AAT,ATM (AAT),2026-01-29,15.9163
AAT,ATM (AAT),2026-01-30,16.5508
AAT,ATM (AAT),2026-02-02,15.972
AAT,ATM (AAT),2026-02-03,15.7072
AAT,ATM (AAT),2026-02-04,16.4816
AAT,ATM (AAT),2026-02-05,18.1339
AAT,ATM (AAT),2026-02-06,18.1159
AAT,ATM (AAT),2026-02-09,17.4895
AAT,ATM (AAT),2026-02-10,17.1241
AAT,ATM (AAT),2026-02-11,16.8845
AAT,ATM (AAT),2026-02-12,17.3956
AAT,ATM (AAT),2026-02-13,17.1833
AAT,ATM (AAT),2026-02-17,17.3192
AAT,ATM (AAT),2026-02-18,17.3543
AAT,ATM (AAT),2026-02-19,17.6133
AAT,ATM (AAT),2026-02-20,17.8569
AAT,ATM (AAT),2026-02-23,18.154
AAT,ATM (AAT),2026-02-24,18.0122
AAT,ATM (AAT),2026-02-25,18.2425
AAT,ATM (AAT),2026-02-26,18.6375
AAT,ATM (AAT),2026-02-27,19.5643
AAT,ATM (AAT),2026-03-02,19.5367
AAT,ATM (AAT),2026-03-03,19.7344
AAT,ATM (AAT),2026-03-04,18.9475
AAT,ATM (AAT),2026-03-05,20.3156
AAT,ATM (AAT),2026-03-06,22.4344
AAT,ATM (AAT),2026-03-09,22.9269
AAT,ATM (AAT),2026-03-10,21.6586
AAT,ATM (AAT),2026-03-11,23.1286
AAT,ATM (AAT),2026-03-12,23.8209
AAT,ATM (AAT),2026-03-13,23.9784
AAT,ATM (AAT),2026-03-16,23.9549
AAT,ATM (AAT),2026-03-17,22.2263
AAT,ATM (AAT),2026-03-18,22.2778
AAT,ATM (AAT),2026-03-19,22.6279
AAT,ATM (AAT),2026-03-20,22.0209
AAT,ATM (AAT),2026-03-23,21.8405
AAT,ATM (AAT),2026-03-24,21.3964
AAT,ATM (AAT),2026-03-25,21.4012
AAT,ATM (AAT),2026-03-26,22.1148
AAT,ATM (AAT),2026-03-27,20.786
AAT,ATM (AAT),2026-03-30,20.7724
AAT,ATM (AAT),2026-03-31,18.8429
AAT,ATM (AAT),2026-04-01,18.7625
AAT,ATM (AAT),2026-04-02,18.8871
AAT,ATM (AAT),2026-04-06,18.8874
AAT,ATM (AAT),2026-04-07,19.207
AAT,ATM (AAT),2026-04-08,18.1535
AAT,ATM (AAT),2026-04-09,17.6263
AAT,ATM (AAT),2026-04-10,17.5382
AAT,ATM (AAT),2026-04-13,17.7221
AAT,ATM (AAT),2026-04-14,17.6353
AAT,ATM (AAT),2026-04-15,18.1948
AAT,ATM (AAT),2026-04-16,18.0734
AAT,ATM (AAT),2026-04-17,17.9673
AAT,ATM (AAT),2026-04-20,18.319
AAT,ATM (AAT),2026-04-21,18.8506
AAT,ATM (AAT),2026-04-22,18.5703
AAT,ATM (AAT),2026-04-23,18.5799
AAT,ATM (AAT),2026-04-24,18.2311
AAT,ATM (AAT),2026-04-27,18.8349
AAT,ATM (AAT),2026-04-28,19.1959
AAT,ATM (AAT),2026-04-29,19.3191
AAT,ATM (AAT),2026-04-30,19.4351
AAT,ATM (AAT),2026-05-01,20.2866
AAT,ATM (AAT),2026-05-04,21.6281
AAT,ATM (AAT),2026-05-05,21.3924
AAT,ATM (AAT),2026-05-06,20.8431
AAT,ATM (AAT),2026-05-07,21.314
AAT,ATM (AAT),2026-05-08,21.4058
AAT,ATM (AAT),2026-05-11,21.1623
AAT,ATM (AAT),2026-05-12,21.5333
AAT,ATM (AAT),2026-05-13,21.3684
AAT,ATM (AAT),2026-05-14,21.1073
AAT,ATM (AAT),2026-05-15,19.6484
AAT,ATM (AAT),2026-05-18,20.5535
AAT,ATM (AAT),2026-05-19,20.2497
AAT,ATM (AAT),2026-05-20,19.7212
AAT,ATM (AAT),2026-05-21,19.7305
AAT,ATM (AAT),2026-05-22,20.0142
AAT,ATM (AAT),2026-05-26,19.526
AAT,ATM (AAT),2026-05-27,18.4835
AAT,ATM (AAT),2026-05-28,18.3761
AAT,ATM (AAT),2026-05-29,18.0645
AAT,ATM (AAT),2026-06-01,17.8951
AAT,ATM (AAT),2026-06-02,17.8528
AAT,ATM (AAT),2026-06-03,18.2707
AAT,ATM (AAT),2026-06-04,19.6122
AAT,ATM (AAT),2026-06-05,19.7936
AAT,ATM (AAT),2026-06-08,20.2002
AAT,ATM (AAT),2026-06-09,19.7311
