ticker,series,date,value
HGUP,Up Var (HGUP),2022-10-19,33.0707
HGUP,Up Var (HGUP),2022-10-20,32.8813
HGUP,Up Var (HGUP),2022-10-21,31.9357
HGUP,Up Var (HGUP),2022-10-24,33.0793
HGUP,Up Var (HGUP),2022-10-25,33.7062
HGUP,Up Var (HGUP),2022-10-26,32.7912
HGUP,Up Var (HGUP),2022-10-27,32.2075
HGUP,Up Var (HGUP),2022-10-28,31.85
HGUP,Up Var (HGUP),2022-10-31,32.2193
HGUP,Up Var (HGUP),2022-11-01,33.7303
HGUP,Up Var (HGUP),2022-11-02,33.9709
HGUP,Up Var (HGUP),2022-11-03,32.5656
HGUP,Up Var (HGUP),2022-11-04,34.7348
HGUP,Up Var (HGUP),2022-11-07,37.4477
HGUP,Up Var (HGUP),2022-11-08,35.702
HGUP,Up Var (HGUP),2022-11-09,35.8893
HGUP,Up Var (HGUP),2022-11-10,33.9853
HGUP,Up Var (HGUP),2022-11-11,34.653
HGUP,Up Var (HGUP),2022-11-14,35.419
HGUP,Up Var (HGUP),2022-11-15,34.4312
HGUP,Up Var (HGUP),2022-11-16,33.3379
HGUP,Up Var (HGUP),2022-11-17,33.2508
HGUP,Up Var (HGUP),2022-11-18,33.1918
HGUP,Up Var (HGUP),2022-11-21,33.3306
HGUP,Up Var (HGUP),2022-11-22,31.1001
HGUP,Up Var (HGUP),2022-11-23,29.5145
HGUP,Up Var (HGUP),2022-11-25,29.1494
HGUP,Up Var (HGUP),2022-11-28,29.6373
HGUP,Up Var (HGUP),2022-11-29,30.151
HGUP,Up Var (HGUP),2022-11-30,30.5799
HGUP,Up Var (HGUP),2022-12-01,31.4392
HGUP,Up Var (HGUP),2022-12-02,30.8243
HGUP,Up Var (HGUP),2022-12-05,30.8248
HGUP,Up Var (HGUP),2022-12-06,30.6847
HGUP,Up Var (HGUP),2022-12-07,30.8649
HGUP,Up Var (HGUP),2022-12-08,30.1055
HGUP,Up Var (HGUP),2022-12-09,29.7923
HGUP,Up Var (HGUP),2022-12-12,30.1997
HGUP,Up Var (HGUP),2022-12-13,29.9455
HGUP,Up Var (HGUP),2022-12-14,29.8904
HGUP,Up Var (HGUP),2022-12-15,27.8645
HGUP,Up Var (HGUP),2022-12-16,28.049
HGUP,Up Var (HGUP),2022-12-19,29.7508
HGUP,Up Var (HGUP),2022-12-20,28.6722
HGUP,Up Var (HGUP),2022-12-21,27.9622
HGUP,Up Var (HGUP),2022-12-22,28.043
HGUP,Up Var (HGUP),2022-12-23,28.1501
HGUP,Up Var (HGUP),2022-12-27,29.649
HGUP,Up Var (HGUP),2022-12-28,28.7367
HGUP,Up Var (HGUP),2022-12-29,29.1517
HGUP,Up Var (HGUP),2022-12-30,29.953
HGUP,Up Var (HGUP),2023-01-03,30.513
HGUP,Up Var (HGUP),2023-01-04,30.1807
HGUP,Up Var (HGUP),2023-01-05,30.9494
HGUP,Up Var (HGUP),2023-01-06,31.6184
HGUP,Up Var (HGUP),2023-01-09,32.6417
HGUP,Up Var (HGUP),2023-01-10,32.7996
HGUP,Up Var (HGUP),2023-01-11,31.1971
HGUP,Up Var (HGUP),2023-01-12,29.0922
HGUP,Up Var (HGUP),2023-01-13,29.1974
HGUP,Up Var (HGUP),2023-01-17,31.1152
HGUP,Up Var (HGUP),2023-01-18,31.151
HGUP,Up Var (HGUP),2023-01-19,30.6668
HGUP,Up Var (HGUP),2023-01-20,29.7756
HGUP,Up Var (HGUP),2023-01-23,30.3857
HGUP,Up Var (HGUP),2023-01-24,30.1829
HGUP,Up Var (HGUP),2023-01-25,29.2422
HGUP,Up Var (HGUP),2023-01-26,28.2835
HGUP,Up Var (HGUP),2023-01-27,28.6564
HGUP,Up Var (HGUP),2023-01-30,28.9195
HGUP,Up Var (HGUP),2023-01-31,29.3096
HGUP,Up Var (HGUP),2023-02-01,29.834
HGUP,Up Var (HGUP),2023-02-02,28.8321
HGUP,Up Var (HGUP),2023-02-03,29.2018
HGUP,Up Var (HGUP),2023-02-06,29.0067
HGUP,Up Var (HGUP),2023-02-07,28.3854
HGUP,Up Var (HGUP),2023-02-08,28.0673
HGUP,Up Var (HGUP),2023-02-09,26.8947
HGUP,Up Var (HGUP),2023-02-10,26.5491
HGUP,Up Var (HGUP),2023-02-13,27.746
HGUP,Up Var (HGUP),2023-02-14,27.2077
HGUP,Up Var (HGUP),2023-02-15,27.3485
HGUP,Up Var (HGUP),2023-02-16,27.2228
HGUP,Up Var (HGUP),2023-02-17,27.525
HGUP,Up Var (HGUP),2023-02-21,30.0308
HGUP,Up Var (HGUP),2023-02-22,30.1356
HGUP,Up Var (HGUP),2023-02-23,26.7948
HGUP,Up Var (HGUP),2023-02-24,27.028
HGUP,Up Var (HGUP),2023-02-27,27.7321
HGUP,Up Var (HGUP),2023-02-28,28.1783
HGUP,Up Var (HGUP),2023-03-01,28.9922
HGUP,Up Var (HGUP),2023-03-02,29.3721
HGUP,Up Var (HGUP),2023-03-03,28.6021
HGUP,Up Var (HGUP),2023-03-06,26.7442
HGUP,Up Var (HGUP),2023-03-07,27.0054
HGUP,Up Var (HGUP),2023-03-08,26.9665
HGUP,Up Var (HGUP),2023-03-09,26.2859
HGUP,Up Var (HGUP),2023-03-10,26.8074
HGUP,Up Var (HGUP),2023-03-13,31.3449
HGUP,Up Var (HGUP),2023-03-14,28.9201
HGUP,Up Var (HGUP),2023-03-15,31.8038
HGUP,Up Var (HGUP),2023-03-16,30.7969
HGUP,Up Var (HGUP),2023-03-17,30.078
HGUP,Up Var (HGUP),2023-03-20,30.1052
HGUP,Up Var (HGUP),2023-03-21,29.8715
HGUP,Up Var (HGUP),2023-03-22,30.9276
HGUP,Up Var (HGUP),2023-03-23,29.9097
HGUP,Up Var (HGUP),2023-03-24,29.4466
HGUP,Up Var (HGUP),2023-03-27,27.9883
HGUP,Up Var (HGUP),2023-03-28,27.4411
HGUP,Up Var (HGUP),2023-03-29,25.609
HGUP,Up Var (HGUP),2023-03-30,24.4753
HGUP,Up Var (HGUP),2023-03-31,24.1597
HGUP,Up Var (HGUP),2023-04-03,25.5967
HGUP,Up Var (HGUP),2023-04-04,27.6803
HGUP,Up Var (HGUP),2023-04-05,26.6841
HGUP,Up Var (HGUP),2023-04-06,25.017
HGUP,Up Var (HGUP),2023-04-10,25.2452
HGUP,Up Var (HGUP),2023-04-11,25.3707
HGUP,Up Var (HGUP),2023-04-12,24.7151
HGUP,Up Var (HGUP),2023-04-13,24.5693
HGUP,Up Var (HGUP),2023-04-14,24.5619
HGUP,Up Var (HGUP),2023-04-17,26.2766
HGUP,Up Var (HGUP),2023-04-18,25.4389
HGUP,Up Var (HGUP),2023-04-19,25.3209
HGUP,Up Var (HGUP),2023-04-20,24.6496
HGUP,Up Var (HGUP),2023-04-21,24.7004
HGUP,Up Var (HGUP),2023-04-24,24.3507
HGUP,Up Var (HGUP),2023-04-25,26.1615
HGUP,Up Var (HGUP),2023-04-26,25.535
HGUP,Up Var (HGUP),2023-04-27,24.8615
HGUP,Up Var (HGUP),2023-04-28,24.8132
HGUP,Up Var (HGUP),2023-05-01,25.5623
HGUP,Up Var (HGUP),2023-05-02,25.6225
HGUP,Up Var (HGUP),2023-05-03,25.4079
HGUP,Up Var (HGUP),2023-05-04,24.7619
HGUP,Up Var (HGUP),2023-05-05,23.5703
HGUP,Up Var (HGUP),2023-05-08,24.0867
HGUP,Up Var (HGUP),2023-05-09,23.2439
HGUP,Up Var (HGUP),2023-05-10,23.5936
HGUP,Up Var (HGUP),2023-05-11,25.3165
HGUP,Up Var (HGUP),2023-05-12,24.8415
HGUP,Up Var (HGUP),2023-05-15,25.2318
HGUP,Up Var (HGUP),2023-05-16,26.092
HGUP,Up Var (HGUP),2023-05-17,25.3831
HGUP,Up Var (HGUP),2023-05-18,24.7187
HGUP,Up Var (HGUP),2023-05-19,24.3487
HGUP,Up Var (HGUP),2023-05-22,25.5192
HGUP,Up Var (HGUP),2023-05-23,26.7308
HGUP,Up Var (HGUP),2023-05-24,28.2255
